Presence of JS,Presence of NS,Presence of internal JS,Number of JS,Number of NS,Number of external JS,Number of internal JS,Presence of image,Presence of iframe,Presence of links,Number of image,Number of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of digits,Presence of World Traffic rank,Presence of Country Traffic rank,World Traffic rank,Country Traffic rank,presence of form,No of form,probability0,probability1,Output
1,0,1,28,0,0,28,1,0,1,108,0,0,158,0,0,0,22,2,0,1,0,0,0,0,0,2,2,260,24,1,2,2,0,0
1,1,1,4,1,0,4,0,0,1,0,0,0,1,0,0,0,24,2,0,1,0,0,0,0,0,2,2,4987,1092,1,1,0,2,0
1,0,1,6,0,0,6,1,0,1,1,0,0,27,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1,1,1,5,8,0,5,1,0,1,8,0,0,75,0,0,0,21,2,0,1,0,0,0,0,0,2,2,5162,1319,0,0,2,0,0
1,1,1,6,1,0,6,1,1,1,33,2,0,119,0,0,0,22,2,0,1,0,0,0,0,0,2,2,2231,987,1,3,2,0,0
1,1,1,42,4,0,42,1,1,1,21,1,1,141,0,0,0,17,2,0,1,0,0,0,0,0,2,2,2475,337,1,1,2,0,0
1,0,1,51,0,0,51,1,0,1,96,0,0,400,0,0,0,18,2,0,1,0,0,0,0,0,2,2,3377,1540,0,0,2,0,0
1,1,1,24,2,0,24,1,1,1,648,1,0,740,0,0,0,17,2,0,1,0,0,0,0,0,2,2,561,29,1,1,2,0,0
1,1,1,62,2,0,62,1,1,1,93,3,0,686,0,0,0,16,2,0,1,0,0,0,0,0,2,2,4018,9,1,6,2,0,0
1,0,1,6,0,0,6,1,0,1,24,0,0,96,0,0,0,18,2,0,1,0,0,0,0,0,2,2,1080,289,0,0,2,0,0
1,1,1,12,3,0,12,1,0,1,85,0,0,411,0,0,0,23,2,0,1,0,0,0,0,0,2,2,11208,3323,1,4,2,0,0
1,0,1,10,0,0,10,1,0,1,1,0,0,19,0,0,0,14,2,0,1,0,0,0,0,0,2,2,4741,3271,0,0,2,0,0
1,1,1,17,2,0,17,1,0,1,2,0,0,126,0,0,0,17,2,0,1,0,0,0,0,0,2,0,6121152,0,1,1,0,2,0
1,1,1,36,2,0,36,1,1,1,55,3,0,767,0,1,0,21,2,0,1,0,0,0,0,0,2,2,481,255,1,4,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,2,2,1472,387,0,0,0,2,0
1,0,1,16,0,0,16,1,0,1,41,0,0,413,0,0,0,24,2,0,2,0,0,0,0,0,2,2,12082,217,1,4,2,0,0
1,1,1,8,1,0,8,1,1,1,28,1,0,81,0,0,0,16,2,0,1,0,0,0,0,0,2,2,651,431,0,0,2,0,0
1,0,1,12,0,0,12,1,0,1,12,0,0,105,0,0,0,14,2,0,1,0,0,0,0,0,2,2,1952,7,0,0,2,0,0
1,1,1,20,1,0,20,1,1,1,43,1,0,162,0,0,0,19,2,0,1,0,0,0,0,0,2,2,1115,15,1,5,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,2,2,2723,118,0,0,0,2,0
1,1,1,49,2,0,49,1,1,1,18,1,0,123,0,0,0,18,2,0,1,0,0,0,0,0,2,2,1774,12,1,1,2,0,0
1,1,1,14,2,0,14,1,1,1,193,1,0,194,0,0,0,14,2,0,1,0,0,0,0,0,2,2,465,17,0,0,2,0,0
1,1,1,21,1,0,21,1,1,1,14,1,0,135,0,0,0,22,2,0,1,0,0,0,0,0,2,2,349,11,1,1,2,0,0
1,1,1,32,1,0,32,1,1,1,33,1,0,119,0,0,0,19,2,0,1,0,0,0,0,0,2,2,1775,51,1,3,2,0,0
1,0,1,13,0,0,13,1,0,1,29,0,0,47,0,0,0,14,2,0,1,0,0,0,0,0,2,2,2435,43,0,0,2,0,0
1,0,1,9,0,0,9,1,1,1,2,1,0,9,0,0,0,26,2,0,1,0,0,0,0,0,2,2,3257,198,0,0,0,2,0
1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,16,2,0,1,0,0,0,0,0,2,2,1953,431,1,1,0,2,0
1,0,1,29,0,0,29,1,0,1,41,0,0,297,0,0,0,17,2,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0
1,0,1,13,0,0,13,1,0,1,255,0,0,265,0,0,0,16,2,0,1,0,0,0,0,0,2,2,7047,396,1,1,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,20,2,0,1,0,0,0,0,0,2,2,261597,5191,0,0,0,2,0
1,0,1,31,0,0,31,1,0,1,6,0,0,442,0,0,0,17,2,0,1,0,0,0,0,0,2,2,3088,83,1,1,2,0,0
1,1,1,17,1,0,17,1,0,1,64,0,0,207,0,0,0,20,2,0,1,0,0,0,0,0,2,2,2672,3,1,1,2,0,0
1,0,1,6,0,0,6,1,0,1,1,0,0,28,0,0,0,21,2,0,2,0,0,0,0,0,2,2,9286,7,1,1,2,0,0
1,1,1,19,1,0,19,1,0,1,8,0,0,13,0,0,0,17,2,0,1,0,0,0,0,0,2,2,58056,1844,0,0,2,0,0
1,1,1,12,2,0,12,1,1,1,6,2,0,140,0,0,0,21,2,0,1,0,0,0,0,0,2,2,3613,663,1,1,2,0,0
1,1,1,7,1,0,7,1,0,1,3,0,0,25,0,0,0,20,2,0,1,0,0,0,0,0,2,0,10046209,0,1,1,0,2,0
1,0,1,39,0,0,39,1,0,1,33,0,0,88,0,0,0,21,2,0,1,0,0,0,0,0,2,2,1054,618,1,1,2,0,0
1,1,1,4,1,0,4,1,0,1,17,0,0,83,0,0,0,20,2,0,1,0,0,0,0,0,2,2,273,10,0,0,2,0,0
1,1,1,68,1,0,68,1,1,1,146,1,0,1122,0,0,0,17,2,0,1,0,0,0,0,0,2,2,1771,80,1,2,2,0,0
1,1,1,42,55,0,42,1,1,1,104,2,0,281,0,0,0,23,2,0,1,1,0,0,0,0,2,2,217539,66036,1,2,2,0,0
1,1,1,57,1,0,57,1,1,1,14,1,0,75,0,0,0,14,2,0,1,0,0,0,0,0,2,2,1477,292,1,6,2,0,0
1,1,1,40,2,0,40,1,1,1,102,2,1,310,0,0,0,27,2,0,1,0,0,0,0,0,2,2,3578,4,1,2,2,0,0
1,0,1,11,0,0,11,1,0,1,14,0,0,68,0,0,0,18,2,0,1,0,0,0,0,0,2,2,128950,54564,0,0,0,2,0
1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,2,2,6939,515,0,0,0,2,0
1,0,1,30,0,0,30,0,0,0,0,0,0,0,0,0,0,20,2,0,1,1,0,0,0,0,2,2,855,186,0,0,2,0,0
1,1,1,40,2,0,40,1,0,1,11,0,0,71,0,0,0,19,2,0,1,0,0,0,0,0,2,2,1364,297,0,0,2,0,0
1,1,1,33,3,0,33,1,1,1,31,1,0,756,0,0,0,20,2,0,1,0,0,0,0,0,2,2,708,61,1,3,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1,0,1,21,0,0,21,1,1,1,58,1,0,282,0,0,0,21,2,0,1,1,0,0,0,0,2,2,1699,459,1,1,2,0,0
1,1,1,31,1,0,31,1,1,1,123,2,0,369,0,0,0,20,2,0,2,0,0,0,0,0,2,2,1013,22,0,0,2,0,0
1,0,1,5,0,0,5,1,0,0,1,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,2,2,3416,465,0,0,0,2,0
1,1,1,18,7,0,18,1,0,1,18,0,0,286,0,2,0,15,2,0,1,0,0,0,0,1,2,2,2242,756,1,1,2,0,0
1,0,1,28,0,0,28,1,1,1,8,7,0,124,0,0,0,19,2,0,2,0,0,0,0,0,2,2,13695,333,0,0,2,0,0
1,1,1,32,1,0,32,1,1,1,48,1,0,320,0,0,0,20,2,0,1,0,0,0,0,0,2,0,7259527,0,1,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,2,2,304,61,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,2,0,1,1,0,0,0,0,2,2,743091,17309,0,0,0,2,0
1,0,1,34,0,0,34,1,0,1,150,0,0,274,0,0,0,20,2,0,1,0,0,0,0,0,2,2,2666,220,1,1,2,0,0
1,0,1,3,0,0,3,1,1,1,103,3,0,658,0,0,0,21,2,0,1,0,0,0,0,0,2,2,9934,1091,1,1,2,0,0
1,0,1,37,0,0,37,1,0,1,112,0,0,217,0,0,0,23,2,0,2,0,0,0,0,0,2,2,37126,452,1,1,2,0,0
1,1,1,9,2,0,9,1,1,1,35,1,0,138,0,0,0,21,2,0,1,0,0,0,0,0,2,2,36947,648,1,3,2,0,0
1,1,1,59,1,0,59,1,1,1,34,1,0,399,0,0,0,22,2,0,1,0,0,0,0,0,2,2,2634,733,1,2,2,0,0
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,2,2,2324,71,0,0,0,2,0
1,1,1,66,1,0,66,1,0,1,11,0,0,102,0,0,0,22,2,0,2,0,0,0,0,0,2,2,3265,402,1,1,2,0,0
1,1,1,23,1,0,23,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,2,2,41024,18940,0,0,2,0,0
1,0,1,33,0,0,33,1,1,1,23,1,0,256,0,0,0,25,2,0,1,0,0,0,0,0,2,2,3997,10728,1,3,2,0,0
1,1,1,67,1,0,67,1,0,1,68,0,0,393,0,0,0,18,2,0,2,0,0,0,0,2,2,2,1706,10,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,2,2,23462,8984,0,0,0,2,0
1,1,1,58,2,0,58,1,1,1,17,1,0,58,0,0,0,15,2,0,1,0,0,0,0,0,2,2,2514,105,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,2,2,909,31,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,2,2,7109,2059,0,0,0,2,0
1,0,1,13,0,0,13,1,0,1,3,0,0,9,0,0,0,17,2,0,1,0,0,0,0,0,2,2,6234,1215,0,0,2,0,0
1,0,1,18,0,0,18,1,0,1,33,0,0,58,0,0,0,20,2,0,1,0,0,0,0,0,2,2,1511,449,1,1,2,0,0
1,1,1,30,4,0,30,1,1,1,48,1,0,186,0,0,0,15,2,0,1,0,0,0,0,0,2,2,5192,1108,1,1,2,0,0
1,1,1,12,1,0,12,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,2,2,3119,1246,0,0,2,0,0
1,1,1,9,1,0,9,1,1,1,20,1,0,1519,0,0,0,17,2,0,1,0,0,0,0,0,2,2,5951,353,1,1,2,0,0
1,1,1,11,54,0,11,1,1,1,72,1,0,244,0,0,0,18,2,0,1,0,0,0,0,0,2,2,3380,3304,1,1,2,0,0
1,0,1,6,0,0,6,1,0,1,15,0,0,202,0,0,0,22,2,0,1,0,0,0,0,0,2,2,531,391,1,1,2,0,0
1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,2,2,3884,2198,0,0,0,2,0
1,0,1,3,0,0,3,0,0,1,0,0,0,3,0,0,0,14,2,0,1,0,0,0,0,0,2,0,380246,0,0,0,0,2,0
1,1,1,13,3,0,13,1,1,1,21,1,0,106,0,0,0,21,2,0,1,0,0,0,0,0,2,2,2098,1089,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,0,2,2,1159,238,0,0,0,2,0
1,1,1,30,2,0,30,1,1,1,7,3,0,109,0,0,0,23,2,0,2,0,0,0,0,0,2,2,1256,16,1,2,2,0,0
1,0,1,28,0,0,28,1,1,1,452,3,0,1177,0,0,0,18,2,0,1,0,0,0,0,0,2,2,2653,15,0,0,2,0,0
1,1,1,40,1,0,40,1,1,1,47,1,0,170,0,0,0,22,2,0,1,0,0,0,0,0,2,2,568,52,1,1,2,0,0
1,0,1,43,0,0,43,1,0,1,19,0,0,81,0,0,0,21,2,0,1,0,0,0,0,0,2,2,42418,466,1,1,2,0,0
1,1,1,27,1,0,27,1,1,1,102,2,0,631,0,0,0,15,2,0,1,0,0,0,0,0,2,2,1913,596,0,0,2,0,0
1,0,1,11,0,0,11,1,0,1,9,0,0,379,0,0,0,18,2,0,2,0,0,0,0,0,2,2,5831,64,0,0,2,0,0
1,0,1,8,0,0,8,0,0,1,0,0,0,7,0,0,0,15,2,0,1,0,0,0,0,1,2,2,2027,154,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,2,2,14205,325,0,0,0,2,0
1,0,1,6,0,0,6,1,0,1,1,0,0,27,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1,0,1,7,0,0,7,1,0,1,4,0,0,831,0,0,0,14,2,0,1,0,0,0,0,2,2,2,434,60,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,3,2,2,390,55,0,0,0,2,0
1,1,1,19,1,0,19,1,1,1,32,1,0,238,0,0,0,21,2,0,1,0,0,0,0,0,2,2,1982,798,1,10,2,0,0
1,0,1,24,0,0,24,1,0,1,56,0,0,279,0,0,0,24,2,0,1,0,0,0,0,0,2,2,3951,851,1,1,2,0,0
1,0,1,16,0,0,16,1,0,1,5,0,0,72,0,0,0,16,2,0,1,0,0,0,0,0,2,2,1324,611,1,5,2,0,0
1,0,1,28,0,0,28,1,0,1,13,0,0,28,0,0,0,20,2,0,1,0,0,0,0,0,2,2,1878,14,0,0,2,0,0
1,1,1,11,1,0,11,1,0,1,16,0,0,112,0,0,0,15,2,0,1,0,0,0,0,0,2,2,1475,350,0,0,2,0,0
1,0,1,6,0,0,6,1,0,1,1,0,0,28,0,0,0,21,2,0,2,0,0,0,0,0,2,2,9076,7,1,1,2,0,0
1,1,1,64,3,0,64,1,0,1,174,0,0,690,0,0,0,15,2,0,1,0,0,0,0,0,2,2,2152,68,1,4,2,0,0
1,1,1,23,2,0,23,1,1,1,33,1,0,40,0,0,0,19,2,0,1,0,0,0,0,0,2,2,4402,1070,0,0,2,0,0
1,0,1,2,0,0,2,1,1,1,10,10,0,198,0,0,0,20,2,0,1,0,0,0,0,0,2,2,2381,738,0,0,2,0,0
1,1,1,14,1,0,14,1,1,1,115,1,0,453,0,0,0,21,2,0,1,0,0,0,0,2,2,2,5711,1585,0,0,2,0,0
1,0,1,4,0,0,4,1,1,1,10,18,0,9,0,0,0,20,2,0,1,0,0,0,0,0,2,2,3367,126,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,2,2,858,4,0,0,0,2,0
1,0,1,15,0,0,15,0,0,1,0,0,0,1,0,0,0,21,2,0,1,0,0,0,0,0,2,0,492478,0,0,0,0,2,0
1,1,1,16,1,0,16,1,0,1,2,0,0,45,0,0,0,20,2,0,2,0,0,0,0,0,2,0,40741,0,1,1,2,0,0
1,1,1,4,1,0,4,0,0,1,0,0,0,1,0,0,0,22,2,0,1,0,0,0,0,0,2,2,3127,63,1,1,0,2,0
1,1,1,31,2,0,31,1,1,1,117,2,0,392,0,0,0,26,2,0,1,0,0,0,0,0,2,2,2197,64,1,1,2,0,0
1,1,1,37,1,0,37,1,0,1,136,0,1,208,0,0,0,20,2,0,1,0,0,0,0,0,2,2,1410,34,1,1,2,0,0
1,1,1,14,2,0,14,1,0,1,7,0,0,305,0,0,0,23,2,0,1,0,0,0,0,0,2,2,3597,4170,1,1,2,0,0
1,0,1,27,0,0,27,1,1,1,5,1,0,255,0,0,0,19,2,0,1,0,0,0,0,0,2,2,2333,776,0,0,2,0,0
1,0,1,19,0,0,19,1,0,1,8,0,0,157,0,0,0,19,2,0,1,0,0,0,0,0,2,2,1812,549,1,1,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,20,2,0,1,0,0,0,0,2,2,2,3111,29,0,0,0,2,0
1,1,1,29,1,0,29,1,1,1,25,2,0,172,0,0,0,19,2,0,1,0,0,0,0,0,2,2,13915,259,1,3,2,0,0
1,0,1,20,0,0,20,1,0,1,19,0,0,712,0,0,0,19,2,0,1,0,0,0,0,2,2,2,629,1953,0,0,2,0,0
1,1,1,21,3,0,21,1,1,1,51,1,0,121,0,0,0,18,2,0,1,0,0,0,0,0,2,2,4678,3351,0,0,2,0,0
1,0,1,27,0,0,27,1,0,1,56,0,0,192,0,0,0,21,2,0,1,0,0,0,0,0,2,2,979,1113,1,2,2,0,0
1,1,1,22,1,0,22,1,0,1,83,0,0,91,0,0,0,20,2,0,1,0,0,0,0,0,2,2,7258,451,1,2,2,0,0
1,0,1,25,0,0,25,1,0,1,71,0,0,114,0,0,0,18,2,0,1,0,0,0,0,0,2,2,2356,2522,1,3,2,0,0
1,1,1,35,3,0,35,1,0,1,36,0,0,71,0,0,0,22,2,0,1,1,0,0,0,0,2,2,53679,11788,1,1,2,0,0
1,1,1,13,13,0,13,1,1,1,27,2,0,253,0,0,0,24,2,0,1,1,0,0,0,0,2,2,4800,92,1,2,2,0,0
1,1,1,12,2,0,12,0,1,0,0,1,0,0,0,0,0,20,2,0,1,0,0,0,0,0,2,2,1011,168,0,0,2,0,0
1,0,1,5,0,0,5,1,0,1,68,0,0,140,0,0,0,23,2,0,2,0,0,0,0,0,2,2,8460,390,1,1,2,0,0
1,1,1,15,1,0,15,1,0,1,2,0,0,115,0,0,0,22,2,0,1,0,0,0,0,0,2,2,202,104,0,0,2,0,0
1,0,1,6,0,0,6,1,0,1,1,0,0,27,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1,1,1,18,2,0,18,1,0,1,25,0,0,240,0,0,0,23,2,0,1,0,0,0,0,0,2,2,2339,688,1,1,2,0,0
1,1,1,4,1,0,4,0,0,1,0,0,0,1,0,0,0,16,2,0,1,0,0,0,0,0,2,2,6716,3659,1,1,0,2,0
1,0,1,3,0,0,3,0,0,1,0,0,0,1,0,0,0,22,2,0,1,0,0,0,0,0,2,2,1764,392,0,0,0,2,0
1,0,1,9,0,0,9,1,0,0,1,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,2,2,49772,3008,0,0,2,0,0
1,0,1,11,0,0,11,1,0,1,29,0,0,36,0,0,0,13,2,0,1,0,0,0,0,0,2,2,35651,902,0,0,2,0,0
1,1,1,4,1,0,4,0,0,1,0,0,0,1,0,0,0,19,2,0,1,0,0,0,0,0,2,2,3926,285,1,1,0,2,0
1,0,1,3,0,0,3,1,0,1,132,0,0,1008,0,0,0,16,2,0,1,0,0,0,0,0,2,2,3041,276,1,3,2,0,0
1,1,1,17,1,0,17,1,1,1,31,1,0,142,0,0,0,25,2,0,1,0,0,0,0,0,2,2,2111,974,1,3,2,0,0
1,1,1,27,1,0,27,1,1,1,26,1,0,43,0,1,0,18,2,0,1,0,0,0,0,0,2,2,2104,561,0,0,2,0,0
1,1,1,36,1,0,36,1,1,1,20,1,0,206,0,0,0,14,2,0,1,0,0,0,0,0,2,2,3371,111,1,2,2,0,0
1,1,1,70,1,0,70,1,0,1,139,0,0,341,0,2,0,14,2,0,1,0,0,0,0,0,2,2,1526,4,1,7,2,0,0
1,1,1,14,2,0,14,1,1,1,1,1,0,9,0,0,0,17,2,0,1,0,0,0,0,0,2,2,1326,44,1,1,2,0,0
1,1,1,22,2,0,22,1,1,1,98,1,1,422,0,0,0,20,2,0,1,0,0,0,0,2,2,2,2676,87,1,3,2,0,0
1,1,1,9,1,0,9,0,1,0,0,1,0,0,0,0,0,24,2,0,2,0,0,0,0,1,2,2,3445,9,0,0,0,2,0
1,1,1,9,1,0,9,1,1,1,29,1,0,143,0,0,0,19,2,0,2,0,0,0,0,0,2,2,3039,357,1,4,2,0,0
1,0,1,12,0,0,12,1,0,1,238,0,0,738,0,0,0,17,2,0,1,0,0,0,0,0,2,2,1903,94,1,3,2,0,0
1,0,1,3,0,0,3,1,0,1,1,0,0,1,0,0,0,27,2,0,1,0,0,0,0,0,2,2,3194,799,0,0,0,2,0
1,0,1,8,0,0,8,1,0,1,10,0,0,25,0,0,0,21,2,0,1,0,0,0,0,0,2,2,606715,5680,0,0,0,2,0
1,0,1,28,0,0,28,1,0,1,203,0,0,1137,0,0,0,28,2,0,1,0,0,0,0,0,2,2,31417,822,1,8,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,16,2,0,1,0,0,0,0,0,2,2,78695,2630,0,0,0,2,0
1,1,1,9,3,0,9,1,0,1,75,0,0,210,0,0,0,13,2,0,1,0,0,0,0,0,2,2,2239,153,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,1,0,0,0,0,2,2,2021,72,0,0,0,2,0
1,0,1,6,0,0,6,1,0,1,1,0,0,28,0,0,0,17,2,0,1,0,0,0,0,0,2,2,5953,13,1,1,2,0,0
1,1,1,35,1,0,35,1,1,1,43,2,0,279,0,0,0,21,2,0,1,0,0,0,0,0,2,2,2035,774,1,3,2,0,0
1,1,1,16,2,0,16,1,1,1,102,2,0,241,0,0,0,18,2,0,1,0,0,0,0,0,2,2,531125,95235,1,1,2,0,0
1,0,1,35,0,0,35,1,0,1,60,0,0,595,0,0,0,21,2,0,2,0,0,0,0,0,2,2,2036,39,1,1,2,0,0
1,1,1,7,1,0,7,1,0,1,5,0,0,245,0,0,0,23,2,0,1,0,0,0,0,0,2,2,4106,2913,1,3,2,0,0
1,1,1,75,1,0,75,1,1,1,14,1,0,60,0,0,0,22,2,0,1,0,0,0,0,0,2,2,2548,1302,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,2,2,992,291,0,0,0,2,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,2,0,2,0,0,0,0,0,2,2,1387,18,0,0,0,2,0
1,1,1,22,3,0,22,1,1,1,2,1,0,291,0,0,0,18,2,0,1,0,0,0,0,0,2,2,5065,36,1,1,2,0,0
1,0,1,2,0,0,2,1,0,1,1,0,0,1,0,0,0,20,2,0,1,0,0,0,0,0,2,2,191407,88027,0,0,0,2,0
1,1,1,13,1,0,13,1,1,1,40,1,0,221,0,0,0,19,2,0,1,0,0,0,0,0,2,2,17530,4140,1,2,2,0,0
1,0,1,63,0,0,63,1,0,1,16,0,0,165,0,0,0,14,2,0,1,0,0,0,0,0,2,2,962,39,1,4,2,0,0
1,1,1,35,2,0,35,1,1,1,251,1,0,422,0,5,0,18,2,0,1,0,0,0,0,0,2,2,3859,420,1,3,2,0,0
1,1,1,33,6,0,33,1,1,1,40,2,0,191,0,0,0,19,2,0,1,0,0,0,0,0,2,2,4224,1462,1,7,2,0,0
1,0,1,5,0,0,5,1,0,1,5,0,0,149,0,0,0,19,2,0,1,0,0,0,0,0,2,2,4769,373,0,0,2,0,0
1,1,1,13,2,0,13,1,1,1,9,1,0,97,0,0,0,23,2,0,1,0,0,0,0,0,2,2,485,1022,1,1,2,0,0
1,1,1,36,1,0,36,1,1,1,42,1,0,91,0,0,0,19,2,0,1,0,0,0,0,0,2,2,1749,403,1,3,2,0,0
1,0,1,27,0,0,27,1,0,1,73,0,0,179,0,0,0,23,2,0,2,0,0,0,0,0,2,2,1645,44,0,0,2,0,0
1,1,1,41,1,0,41,1,1,1,280,3,0,1687,0,0,0,19,2,0,1,0,0,0,0,0,2,2,2321,22,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,18,2,0,1,0,0,0,0,0,2,2,4423,360,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20,2,0,1,0,0,0,0,0,2,2,5060,60,0,0,0,2,0
1,1,1,35,4,0,35,1,1,1,34,2,0,74,0,0,0,17,2,0,1,0,0,0,0,0,2,2,1296,23,1,1,2,0,0
1,0,1,12,0,0,12,1,0,1,146,0,0,349,0,0,0,14,2,0,1,0,0,0,0,1,2,2,1947,200,0,0,2,0,0
1,0,1,31,0,0,31,1,1,1,41,1,0,293,0,0,0,19,2,0,1,1,0,0,0,0,2,2,10306,3693,1,3,2,0,0
1,0,1,14,0,0,14,1,0,1,14,0,0,37,0,0,0,20,2,0,1,0,0,0,0,0,2,2,1287,94,1,1,2,0,0
1,1,1,13,1,0,13,1,1,1,10,1,0,243,0,0,0,18,2,0,1,0,0,0,0,0,2,0,2839,0,1,5,2,0,0
1,1,1,18,115,0,18,1,0,1,230,0,0,510,0,0,0,14,2,0,1,0,0,0,0,0,2,2,2059,623,1,3,2,0,0
1,1,1,7,1,0,7,1,1,1,6,1,0,21,0,0,0,15,2,0,1,0,0,0,0,0,2,2,2695,183,0,0,2,0,0
1,1,1,44,1,0,44,1,0,1,46,0,0,106,0,0,0,19,2,0,1,0,0,0,0,0,2,2,6161,5846,0,0,2,0,0
1,1,1,10,2,0,10,0,1,0,0,1,0,0,0,0,0,24,2,0,1,0,0,0,0,0,2,2,1003,247,0,0,0,2,0
1,0,1,6,0,0,6,1,0,1,1,0,0,28,0,0,0,21,2,0,2,0,0,0,0,0,2,2,15295,9,1,1,2,0,0
1,1,1,30,1,0,30,1,0,1,6,0,0,77,0,0,0,23,2,0,1,0,0,0,0,0,2,2,7306,2860,0,0,2,0,0
1,1,1,34,1,0,34,1,1,1,104,9,0,434,0,2,0,21,2,0,1,0,0,0,0,0,2,2,27725,29,1,1,2,0,0
1,0,1,21,0,0,21,1,0,1,21,0,0,54,0,0,0,24,2,0,1,0,0,0,0,0,2,2,1199,341,0,0,2,0,0
1,0,1,21,0,0,21,1,0,1,130,0,0,500,0,0,1,19,2,0,1,0,0,0,0,0,2,2,984,768,1,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,1,0,0,0,0,0,2,2,718,96,0,0,0,2,0
1,0,1,18,0,0,18,1,0,1,76,0,0,864,0,0,0,15,2,0,1,0,0,0,0,0,2,2,76684,4676,1,1,2,0,0
1,1,1,13,2,0,13,1,1,1,36,1,0,218,0,0,0,28,2,0,1,0,0,0,0,0,2,2,2285,916,1,1,2,0,0
1,0,1,15,0,0,15,1,0,1,4,0,0,59,0,0,0,15,2,0,1,0,0,0,0,0,2,2,2054,1887,1,12,2,0,0
1,0,1,39,0,0,39,0,1,1,0,2,0,508,0,5,0,18,2,0,1,0,0,0,0,0,2,2,575,114,1,2,2,0,0
1,0,1,20,0,0,20,1,0,1,1,0,0,24,0,0,0,18,2,0,1,0,0,0,0,0,2,2,1118,552,0,0,2,0,0
1,1,1,22,1,0,22,1,1,1,79,1,0,431,0,0,0,18,2,0,1,0,0,0,0,0,2,2,3167,221,1,1,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,23,2,0,1,0,0,0,0,0,2,2,1242,246,0,0,0,2,0
1,1,1,58,3,0,58,1,1,1,84,1,0,306,0,0,0,22,2,0,1,0,0,0,0,0,2,2,5262,3262,1,2,2,0,0
1,1,1,7,1,0,7,1,0,1,16,0,0,58,0,0,0,14,2,0,1,0,0,0,0,0,2,2,765,23,0,0,2,0,0
