Presence of JS,Presence of NS,Presence of internal JS,Presence of image,Presence of iframe,Presence of links,Number of JS,Number of NS,Number of internal JS,Number of image,Nuber of iframes,Number of links,Number of sms API call,Number of tel API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,presence of form,No of form,Output
1,0,1,1,0,1,8,0,8,1,0,48,0,0,16,2,0,1,0,0,0,0,0,28,12,0.539154868036694,0.460845131963302,1,1,0
1,1,1,1,1,1,19,1,19,2,1,448,0,0,18,2,0,1,0,0,0,0,0,462,13,0.997238584507203,0.002761415492806,0,0,0
1,1,1,1,0,1,16,49,16,139,0,474,0,0,16,2,0,1,0,0,0,0,0,155,98,0.999537632877271,0.000462367122726,1,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,2,0,1,0,0,0,0,0,306,271,0.472430116130034,0.527569883869962,0,0,0
1,0,1,1,0,1,3,0,3,11,0,62,0,0,19,2,0,1,0,0,0,0,0,2654,2368,0.548473477118183,0.451526522881808,0,0,0
1,0,1,1,0,1,21,0,21,3,0,290,0,0,15,2,0,1,0,0,0,0,0,342,147,0.942437883461566,0.057562116538432,1,1,0
1,1,1,1,1,1,16,2,16,71,1,346,0,0,20,2,0,2,0,0,0,0,0,1124,118,0.98392481228651,0.016075187713483,1,1,0
1,0,1,1,1,1,13,0,13,5,1,100,0,0,18,2,0,1,0,0,0,0,0,3356,2339,0.626797891128592,0.373202108871417,1,1,0
1,1,1,1,1,1,18,2,18,21,1,131,0,0,24,2,0,2,0,0,0,0,0,1,1,0.69873621516965,0.301263784830362,0,0,0
1,1,1,1,0,1,67,1,67,32,0,199,0,0,19,2,0,2,0,0,0,0,0,188,124,0.921907142662673,0.078092857337334,0,0,0
1,0,1,1,0,1,8,0,8,13,0,180,0,0,20,2,0,1,0,0,0,0,0,1104,636,0.762081998520876,0.237918001479119,1,3,0
1,0,1,1,0,1,21,0,21,28,0,85,0,0,17,2,0,1,0,0,0,0,0,59815,16514,0.663011088889717,0.336988911110285,1,2,0
1,1,1,1,0,1,126,3,126,205,0,277,0,0,20,2,0,1,0,0,0,0,0,509,305,0.998889126273553,0.001110873726435,0,0,0
1,1,1,1,0,1,24,3,24,63,0,152,0,0,21,2,0,1,0,0,0,0,0,300,171,0.807354488118084,0.192645511881923,1,3,0
1,1,1,1,1,1,76,5,76,169,1,331,0,0,21,2,0,2,0,0,0,0,0,1503,1516,0.997419562527363,0.00258043747263,1,2,0
1,0,1,0,0,1,1,0,1,0,0,1,0,0,15,2,0,1,0,0,0,0,0,830,1230,0.484770853792875,0.515229146207119,0,0,0
1,1,1,1,1,1,17,6,17,41,1,161,0,1,17,2,0,1,0,0,0,0,0,8904,4569,0.787577541278176,0.21242245872182,1,3,0
1,0,1,1,0,1,7,0,7,3,0,242,0,0,15,2,0,1,0,0,0,0,0,0,7656,0.87176471164806,0.128235288351929,1,1,0
1,1,1,1,0,1,38,1,38,115,0,248,0,0,19,2,0,2,0,0,0,0,0,3131,3070,0.963671534577321,0.036328465422665,0,0,0
1,1,1,1,0,1,15,1,15,40,0,97,0,0,17,2,0,1,0,0,0,0,0,675,220,0.675453657790792,0.324546342209217,1,2,0
1,1,1,0,0,1,5,1,5,0,0,60,0,0,20,2,0,1,0,0,0,0,0,2017,12,0.533759902333725,0.466240097666276,0,0,0
1,0,1,1,0,1,15,0,15,28,0,56,0,0,16,2,0,1,0,0,0,0,0,9762,992,0.607740988408884,0.392259011591106,0,0,0
1,1,1,0,0,1,4,1,4,0,0,1,0,0,19,2,0,1,0,0,0,0,0,371,119,0.484598264213383,0.515401735786621,1,1,0
1,0,1,1,0,1,4,0,4,1,0,323,0,0,23,2,0,2,0,0,0,0,0,11,8,0.954574842625938,0.045425157374066,1,1,0
1,1,1,1,1,1,22,17,22,32,1,95,0,0,18,2,0,2,0,0,0,0,0,973,22,0.68376400124509,0.31623599875491,0,0,0
1,1,1,1,0,1,25,1,25,21,0,62,0,0,22,2,0,1,0,0,0,0,0,1267,554,0.6255829382764,0.374417061723591,0,0,0
1,1,1,1,0,1,39,10,39,10,0,75,0,1,17,2,0,1,0,0,0,0,0,885,762,0.68881710556841,0.31118289443159,0,0,0
1,0,1,0,0,1,2,0,2,0,0,5,0,0,16,2,0,1,0,0,0,0,0,31816,5050,0.491037525871898,0.508962474128111,0,0,0
1,0,1,0,0,0,10,0,10,0,0,0,0,0,24,2,0,1,0,0,0,0,0,975,163,0.491057070624318,0.508942929375671,0,0,0
1,0,1,1,0,1,24,0,24,46,0,85,0,0,14,2,0,1,0,0,0,0,0,949,44,0.700257641164396,0.299742358835609,1,1,0
1,1,1,1,1,1,11,3,11,67,1,393,0,0,22,2,0,2,0,0,0,0,0,16824,4303,0.992978557291722,0.007021442708278,1,1,0
1,0,1,1,0,1,28,0,28,120,0,170,0,0,22,2,0,1,0,0,0,0,0,260,24,0.899385666096704,0.100614333903294,1,2,0
1,1,1,1,1,1,35,48,35,104,1,111,0,0,19,2,0,1,0,0,0,0,0,7391,442,0.843683471521486,0.156316528478518,0,0,0
1,0,1,0,1,1,14,0,14,0,1,444,0,0,14,2,0,1,0,0,0,0,0,287,274,0.996818245734891,0.003181754265105,1,2,0
0,0,0,1,0,1,0,0,0,1,0,1,0,0,17,2,0,1,0,0,0,0,0,1339,913,0.478662801582921,0.521337198417066,0,0,0
1,0,1,1,0,1,27,0,27,25,0,135,0,0,15,2,0,1,0,0,0,0,0,6344,530,0.752121235578405,0.247878764421581,1,2,0
1,1,1,0,1,1,10,1,10,0,1,11,0,0,18,2,0,1,0,0,0,0,0,1814,243,0.511046847875407,0.488953152124595,0,0,0
1,1,1,1,1,1,104,3,104,40,1,195,0,0,14,2,0,1,0,0,0,0,0,380,20,0.966373605525179,0.03362639447483,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,594,211,0.469683362935344,0.530316637064668,0,0,0
1,1,1,1,0,1,23,2,23,10,0,211,0,0,27,2,0,1,0,0,0,0,0,684,425,0.837419244403738,0.162580755596258,1,1,0
1,1,1,1,1,1,10,5,10,1,2,58,0,0,19,2,0,2,0,0,0,0,0,35,3,0.551485863283856,0.448514136716154,1,1,0
1,1,1,1,1,1,14,1,14,1,1,29,0,0,19,2,0,1,0,0,0,0,0,82,49,0.535550473307547,0.464449526692459,0,0,0
1,0,1,0,0,1,8,0,8,0,0,89,0,0,14,2,0,1,0,0,0,0,0,601,698,0.594362828789151,0.405637171210838,0,0,0
1,1,1,1,0,1,117,1,117,91,0,229,0,0,17,2,0,1,0,0,0,0,0,243,4,0.988984240281103,0.011015759718883,1,2,0
0,0,0,1,0,1,0,0,0,25,0,119,0,0,15,2,0,1,0,0,0,0,0,8473,8614,0.655091123804131,0.344908876195877,0,0,0
1,1,1,1,0,1,23,1,23,17,0,129,0,0,21,2,0,1,0,0,0,0,0,2093,1192,0.712495285383283,0.287504714616719,1,1,0
1,0,1,1,0,1,3,0,3,4,0,11,0,0,25,2,0,2,0,0,0,0,0,1,1,0.476831469594326,0.523168530405677,0,0,0
1,1,1,1,0,1,26,67,26,149,0,472,0,0,18,2,0,1,0,0,0,0,0,904,40,0.999622039135484,0.000377960864504,0,0,0
1,1,1,1,1,1,11,1,11,56,2,265,0,0,15,2,0,1,0,0,0,0,0,353,145,0.931308271576033,0.068691728423957,0,0,0
1,1,1,1,0,1,22,1,22,51,0,272,0,0,22,2,0,1,0,0,0,0,0,2787,2167,0.941308582517361,0.058691417482626,1,1,0
1,0,1,1,0,1,30,0,30,90,0,428,0,0,19,2,0,2,0,0,0,0,0,1009,17,0.997976008868407,0.002023991131589,1,2,0
1,1,1,1,0,1,8,2,8,32,0,203,0,0,25,2,0,1,0,0,0,0,0,45,16,0.815468158367252,0.184531841632743,1,1,0
1,0,1,0,0,1,22,0,22,0,0,22,0,0,17,2,0,1,0,0,0,0,0,335,97,0.560605903189127,0.439394096810885,1,2,0
1,0,1,1,0,1,19,0,19,36,0,220,0,0,16,2,0,1,0,0,0,0,0,337,224,0.875137854083245,0.124862145916748,0,0,0
1,1,1,1,1,1,25,1,25,36,1,170,0,0,16,2,0,1,0,0,0,0,0,700,416,0.812728453012699,0.187271546987308,1,1,0
1,1,1,0,0,0,2,1,2,0,0,0,0,0,18,2,0,1,0,0,0,0,0,877,502,0.480705332123379,0.519294667876624,0,0,0
1,0,1,1,0,1,13,0,13,29,0,84,0,0,20,2,0,1,0,0,0,0,0,2377,704,0.62910503100583,0.370894968994157,1,1,0
1,0,1,1,0,1,14,0,14,5,0,17,0,1,19,2,0,1,0,0,0,0,0,19,11,0.531322016913062,0.468677983086933,1,2,0
1,0,1,1,1,1,21,0,21,70,1,330,0,0,16,2,0,1,0,0,0,0,0,2706,1237,0.980530518529836,0.019469481470171,1,1,0
1,0,1,0,0,0,16,0,16,0,0,0,0,0,23,2,0,1,0,0,0,0,0,3657,1377,0.514972428383256,0.485027571616758,0,0,0
1,1,1,0,0,1,13,2,13,0,0,9,0,0,22,2,0,1,0,0,0,0,0,117,78,0.51081225289759,0.489187747102404,0,0,0
1,1,1,1,0,1,41,1,41,24,0,135,0,0,29,2,0,1,0,0,0,0,0,2970,1051,0.76852820225668,0.231471797743309,1,2,0
1,1,1,0,0,1,4,1,4,0,0,1,0,0,18,2,0,1,0,0,0,0,0,641,196,0.486835153780995,0.513164846219018,1,1,0
1,0,1,1,0,1,4,0,4,14,0,90,0,0,22,2,0,2,0,0,0,0,0,8683,1286,0.585403532445115,0.414596467554873,0,0,0
1,1,1,1,1,1,16,2,16,13,1,185,0,0,15,2,0,1,0,0,0,0,0,1150,1943,0.797992123601558,0.202007876398446,1,1,0
1,1,1,1,0,1,11,1,11,10,0,224,0,0,22,2,0,1,0,0,0,0,0,37263,28111,0.836369063283196,0.163630936716807,1,2,0
1,0,1,1,0,1,14,0,14,37,0,98,0,0,14,2,0,1,0,0,0,0,0,623,455,0.674595289699652,0.325404710300355,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,0,0,0,0,0,797,333,0.444235329891514,0.5557646701085,0,0,0
1,1,1,1,0,1,22,2,22,46,0,346,0,0,21,2,0,2,0,0,0,0,0,2196,239,0.981955092349111,0.01804490765089,1,1,0
1,0,1,1,1,1,8,0,8,109,5,227,0,0,19,2,0,1,0,0,0,0,0,652,204,0.922859062186887,0.077140937813118,0,0,0
1,1,1,1,0,1,7,1,7,30,0,375,0,0,24,2,0,2,0,0,0,0,0,11,8,0.985531034807872,0.014468965192121,1,1,0
1,1,1,1,1,1,23,3,23,72,1,290,0,0,14,2,0,1,0,0,0,0,0,553,133,0.96433024464685,0.035669755353153,1,1,0
1,1,1,0,1,1,9,2,9,0,2,19,0,0,21,2,0,1,0,0,0,0,0,669873,139962,0.012708194529847,0.987291805470157,1,1,0
1,0,1,0,0,1,8,0,8,0,0,60,0,0,24,2,0,1,0,0,0,0,0,27869,5880,0.538619760743397,0.461380239256597,0,0,0
1,1,1,1,0,1,8,1,8,3,0,31,0,0,21,2,0,1,0,0,0,0,0,11229,1896,0.517626895626216,0.482373104373771,1,5,0
1,1,1,1,0,1,21,4,21,12,0,361,0,0,20,2,0,1,0,0,0,0,0,1334,526,0.9832208932981,0.016779106701901,1,1,0
1,0,1,1,0,1,2,0,2,61,0,1547,0,0,18,2,0,1,0,0,0,0,0,579,45,1,1.26661915548447E-27,1,1,0
1,1,1,1,0,1,4,1,4,7,0,78,0,0,16,2,0,1,0,0,0,0,0,9653,12320,0.576957423838453,0.423042576161552,1,3,0
1,1,1,1,1,1,10,65,10,128,1,308,0,0,23,2,0,1,0,0,0,0,0,1097,427,0.980665492688118,0.019334507311871,1,3,0
1,0,1,1,0,1,53,0,53,61,0,286,0,0,19,2,0,1,0,0,0,0,0,1470,509,0.973369595727865,0.026630404272146,0,0,0
1,1,1,1,1,1,12,1,12,78,1,262,0,0,15,2,0,1,0,0,0,0,0,1530,485,0.940316341934045,0.059683658065966,1,2,0
1,1,1,1,1,1,70,5,70,60,1,561,0,0,18,2,0,1,0,0,0,0,0,373,127,0.999961198549518,3.88014504893268E-05,1,1,0
1,0,1,1,0,1,1,0,1,1,0,119,0,0,17,2,0,1,0,0,0,0,0,10360,8356,0.624061187277823,0.375938812722191,0,0,0
1,0,1,1,0,1,21,0,21,16,0,51,0,0,19,2,0,1,0,0,0,0,0,590,659,0.599240469740391,0.400759530259616,1,2,0
1,1,1,1,1,1,29,1,29,54,2,264,0,0,22,2,0,1,0,0,0,0,0,518,558,0.941347338309672,0.058652661690322,1,2,0
1,0,1,1,0,1,13,0,13,29,0,47,0,0,14,2,0,1,0,0,0,0,0,2435,43,0.596027476129013,0.403972523870998,0,0,0
1,0,1,0,0,1,29,0,29,0,0,2,0,0,23,2,0,1,0,0,0,0,0,712,364,0.561796278515221,0.438203721484767,0,0,0
1,0,1,1,0,1,10,0,10,36,0,106,0,1,17,2,0,1,0,0,0,0,0,2466,943,0.668832034856957,0.331167965143034,1,1,0
1,0,1,1,0,1,6,0,6,1,0,28,0,0,17,2,0,1,0,0,0,0,0,1026,5,0.512641958388431,0.487358041611573,1,1,0
1,1,1,1,0,1,7,1,7,35,0,107,0,0,29,2,0,1,1,0,0,0,0,17710,6588,0.638164766458287,0.361835233541725,1,1,0
1,1,1,1,0,1,11,1,11,8,0,155,0,0,14,2,0,1,0,0,0,0,0,533,469,0.726146470974253,0.273853529025752,0,0,0
1,0,1,0,0,1,1,0,1,0,0,2,0,0,15,2,0,1,0,0,0,0,0,512,250,0.484085661702228,0.51591433829778,0,0,0
1,0,1,0,0,1,4,0,4,0,0,5,0,0,19,2,0,1,0,0,0,0,0,90,26,0.486088608177076,0.513911391822925,0,0,0
1,0,1,1,0,1,24,0,24,48,0,135,0,0,15,2,0,1,0,0,0,0,0,3465,1227,0.772213259717483,0.227786740282505,1,1,0
1,1,1,1,0,1,51,4,51,51,0,136,0,0,20,2,0,2,0,0,0,0,0,12,4,0.839304207675281,0.160695792324719,1,5,0
1,1,1,1,0,1,21,3,21,3,0,76,0,0,17,2,0,1,0,0,0,0,0,48,4,0.616244194966269,0.383755805033739,1,1,0
1,1,1,1,1,1,7,1,7,15,1,164,0,0,17,2,0,1,0,0,0,0,0,12124,8223,0.740366226178353,0.259633773821635,1,1,0
1,0,1,1,0,1,58,0,58,34,0,144,0,0,19,2,0,1,0,0,0,0,0,120,67,0.850812281058005,0.149187718941982,1,3,0
1,0,1,1,0,1,6,0,6,1,0,28,0,0,17,2,0,1,0,0,0,0,0,263,3,0.512636261248694,0.487363738751302,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,1,0,0,0,0,0,3774,2537,0.462816702749254,0.537183297250755,0,0,0
1,1,1,0,0,1,1,1,1,0,0,1,0,0,22,2,0,1,0,0,0,0,3,6224,2234,0.469116249490141,0.53088375050987,1,1,0
1,0,1,1,1,1,21,0,21,58,1,282,0,0,26,2,0,1,2,0,0,0,0,81543,213627,0.000800884410373,0.999199115589622,1,1,0
1,1,1,1,1,1,13,3,13,23,1,237,0,0,16,2,0,2,0,0,0,0,0,4199,394,0.881659117864598,0.118340882135415,1,1,0
1,1,1,1,0,1,26,1,26,18,0,180,0,0,17,2,0,1,0,0,0,0,0,1711,511,0.812763496741489,0.187236503258516,1,1,0
1,1,1,1,1,1,39,3,39,5,1,56,0,0,16,2,0,1,0,0,0,0,0,1643,748,0.662566418944469,0.337433581055533,1,1,0
1,0,1,1,0,1,13,0,13,35,0,67,0,0,24,2,0,1,0,0,0,0,0,6347,1739,0.6082909506609,0.391709049339108,1,3,0
1,1,1,1,1,1,17,1,17,55,1,600,0,0,27,2,0,1,0,0,0,0,0,3122,706,0.999966310763539,3.36892364525756E-05,1,2,0
1,1,1,1,1,1,54,5,54,36,3,90,0,0,30,2,0,2,0,0,0,0,0,9943,244,0.762505839171839,0.237494160828157,1,4,0
1,0,1,0,0,1,1,0,1,0,0,1,0,0,19,2,0,1,0,0,0,0,0,274,132,0.475302885818987,0.524697114181018,0,0,0
1,1,1,1,1,1,8,1,8,5,1,266,0,0,16,2,0,1,0,0,0,0,0,4392,2106,0.905601376828324,0.094398623171686,1,2,0
1,0,1,1,0,1,15,0,15,103,0,169,0,0,17,2,0,1,0,0,0,0,0,369,29,0.865242928751143,0.134757071248854,1,1,0
1,1,1,1,1,1,17,127,17,312,2,604,0,0,18,2,0,1,0,0,0,0,0,698,30,0.99999927217443,7.27825582484242E-07,1,2,0
1,1,1,1,1,1,17,1,17,30,1,138,0,0,25,2,0,1,0,0,0,0,0,2111,974,0.718165481655046,0.28183451834496,1,3,0
1,1,1,1,1,1,15,2,15,20,1,51,0,0,16,2,0,1,0,0,0,0,0,1861,123,0.590531783322386,0.40946821667762,0,0,0
1,1,1,1,1,1,17,9,17,30,1,128,0,0,20,2,0,1,0,0,0,0,0,408,413,0.712101902504729,0.287898097495266,1,1,0
1,1,1,1,0,1,31,50,31,96,0,338,0,0,18,2,0,2,0,0,0,0,0,292,7,0.988590185028746,0.01140981497126,1,1,0
1,1,1,1,0,1,19,1,19,9,0,75,0,0,15,2,0,1,0,0,0,0,0,865,353,0.619082232541984,0.380917767458003,1,2,0
1,1,1,0,0,1,4,1,4,0,0,1,0,0,27,2,0,1,0,0,0,0,0,105988,80769,0.209537194535306,0.79046280546469,1,1,0
1,0,1,0,0,1,13,0,13,0,0,2,0,0,30,2,0,1,0,0,0,0,0,1891,992,0.486766565173844,0.513233434826168,0,0,0
1,1,1,1,0,1,78,1,78,1,0,50,0,0,18,2,0,1,0,0,0,0,0,0,92,0.795090700606337,0.204909299393665,1,1,0
1,0,1,1,0,1,22,0,22,2,0,45,0,0,30,2,0,2,0,0,0,0,0,1,1,0.550615579617059,0.449384420382937,1,2,0
1,1,1,1,1,1,15,1,15,1,1,586,0,0,22,2,0,2,0,0,0,0,0,6282,8377,0.999930466946166,6.95330538369129E-05,1,1,0
1,1,1,1,0,1,72,26,72,92,0,413,0,0,20,2,0,1,0,0,0,0,0,1368,311,0.998728433133178,0.001271566866822,1,2,0
1,0,1,1,0,1,10,0,10,28,0,172,0,0,20,2,0,1,0,0,0,0,0,102885,19105,0.767154818097017,0.232845181902975,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0,0,0,0,0,1413,696,0.453151611020481,0.546848388979526,0,0,0
1,1,1,1,1,1,5,1,5,2,1,2,0,0,22,2,0,1,0,0,0,0,0,22863,32979,0.45921967174203,0.540780328257972,0,0,0
1,1,1,1,1,1,13,1,13,15,1,107,0,0,18,2,0,1,0,0,0,0,0,3155,0,0.648042872360814,0.35195712763919,1,3,0
1,0,1,1,0,1,4,0,4,44,0,121,0,0,15,2,0,1,0,0,0,0,0,5454,537,0.691342458599308,0.308657541400689,0,0,0
1,0,1,1,0,1,183,0,183,4,0,84,0,0,23,2,0,1,0,0,0,0,0,429,163,0.988883092585813,0.011116907414192,1,2,0
1,1,1,1,1,1,29,1,29,81,2,126,0,0,15,2,0,1,0,0,0,0,1,36551,4491,0.817366899371309,0.182633100628679,1,60,0
1,1,1,1,1,1,38,109,38,223,1,333,0,0,27,2,0,1,0,0,0,0,0,4283,147,0.997583023643406,0.002416976356586,1,3,0
1,0,1,1,1,1,13,0,13,13,1,75,0,0,22,2,0,1,0,0,0,0,0,2965,908,0.590566786880634,0.409433213119356,1,3,0
1,0,1,1,0,1,21,0,21,18,0,40,0,0,20,2,0,1,0,0,0,0,0,5431,1937,0.590545293179032,0.409454706820962,0,0,0
1,1,1,1,1,1,11,2,11,33,3,95,0,0,17,2,0,2,0,0,0,0,0,6264,8571,0.655945045171426,0.344054954828579,0,0,0
1,1,1,0,1,1,39,2,39,0,2,87,0,0,20,2,0,1,0,0,0,0,0,1360,415,0.685275197233982,0.314724802766017,1,1,0
1,1,1,1,1,1,43,4,43,58,3,189,0,0,17,2,0,1,0,0,0,0,0,84,5,0.891841830048202,0.108158169951788,1,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,2,0,2,0,0,0,0,1,332,93,0.462131126510888,0.537868873489111,0,0,0
1,1,1,1,0,1,17,94,17,208,0,585,0,0,22,2,0,1,0,0,0,0,0,737,251,0.999991417497365,8.58250263354253E-06,1,4,0
1,0,1,1,0,1,4,0,4,1,0,323,0,0,25,2,0,2,0,0,0,0,0,11,8,0.953702483687091,0.046297516312917,1,1,0
1,0,1,1,0,1,11,0,11,28,0,267,0,0,17,2,0,2,0,0,0,0,0,78033,73794,0.812561900643222,0.187438099356781,1,1,0
1,1,1,1,1,1,36,276,36,550,1,440,0,0,20,2,0,1,0,0,0,0,0,299,169,0.999999877798452,1.222015477021E-07,1,1,0
1,0,1,1,0,1,1,0,1,1,0,1,0,0,28,2,0,2,0,0,0,0,0,1,1,0.454126226908779,0.545873773091221,0,0,0
0,0,0,1,0,1,0,0,0,2,0,2,0,0,17,2,0,1,0,0,0,0,0,242,4,0.479242354271504,0.520757645728485,0,0,0
1,1,1,1,1,1,29,1,29,6,1,195,0,0,24,2,0,1,0,0,0,0,0,179,157,0.824784947665761,0.175215052334242,1,1,0
1,1,1,1,1,1,13,1,13,118,2,461,0,0,15,2,0,1,0,0,0,0,0,1838,4,0.999135102264576,0.000864897735419,1,8,0
1,1,1,1,1,1,12,7,12,39,1,145,0,0,18,2,0,1,0,0,0,0,0,912,939,0.742520997886993,0.25747900211301,1,2,0
1,1,1,1,0,1,53,1,53,25,0,488,0,0,18,2,0,1,0,0,0,0,0,506,474,0.999481597270065,0.000518402729936,1,1,0
1,1,1,1,1,1,22,2,22,87,3,483,0,0,18,2,0,2,0,0,0,0,0,1934,39,0.999386109485764,0.000613890514243,1,1,0
1,1,1,1,1,1,27,1,27,11,2,305,0,0,29,2,0,1,0,0,0,0,0,670,506,0.954473297900214,0.045526702099786,1,2,0
1,0,1,1,1,1,34,0,34,16,1,178,0,0,18,2,0,2,0,0,0,0,0,34632,3595,0.826624110989446,0.173375889010556,0,0,0
1,1,1,1,1,1,29,1,29,68,4,473,0,0,17,2,0,2,0,0,0,0,0,555,67,0.999166486326198,0.000833513673813,1,2,0
1,1,1,1,0,1,16,1,16,6,0,43,0,0,12,2,0,1,0,0,0,0,0,258486,151895,0.009952791903622,0.990047208096371,1,1,0
1,1,1,0,0,0,8,1,8,0,0,0,0,0,19,2,0,2,0,0,0,0,0,592,48,0.496243296020995,0.503756703979017,0,0,0
1,0,1,1,0,1,41,0,41,1,0,406,0,0,19,2,0,1,0,0,0,0,0,375,153,0.994829522693962,0.005170477306043,1,3,0
1,0,1,1,0,1,28,0,28,14,0,98,0,0,26,2,0,1,0,0,0,0,0,322,373,0.66436177772654,0.335638222273456,1,3,0
1,0,1,1,0,1,9,0,9,6,0,189,0,0,21,2,0,1,0,0,0,0,0,153,13,0.773049712605127,0.22695028739487,1,1,0
1,0,1,0,0,1,8,0,8,0,0,124,0,0,17,2,0,1,0,0,0,0,0,3572,1558,0.64758523165775,0.352414768342256,1,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,2,0,1,0,0,0,0,0,45661,12497,0.486349936466951,0.51365006353305,1,2,0
1,1,1,1,1,1,16,1,16,15,2,259,0,0,15,2,0,1,0,0,0,0,0,423,62,0.910164534025648,0.089835465974345,1,2,0
1,0,1,1,0,1,5,0,5,1,0,49,0,0,15,2,0,1,0,0,0,0,0,548,401,0.533275873079767,0.466724126920228,1,1,0
1,0,1,1,0,1,14,0,14,17,0,185,0,4,15,2,0,1,0,0,0,0,0,3424,961,0.796088464489167,0.203911535510843,1,1,0
1,0,1,1,0,1,6,0,6,6,0,410,0,0,17,2,0,2,0,0,0,0,0,841607,0,0.987592075755265,0.012407924244744,0,0,0
1,0,1,1,0,1,6,0,6,1,0,28,0,0,20,2,0,2,0,0,0,0,0,324,20,0.505997879227567,0.494002120772425,1,1,0
1,1,1,1,1,1,11,54,11,72,1,244,0,0,18,2,0,1,0,0,0,0,0,3380,3304,0.921320553821401,0.078679446178587,1,1,0
1,0,1,1,1,1,38,0,38,79,1,291,0,9,17,2,0,1,0,0,0,0,0,43442,5299,0.973396061962159,0.026603938037832,1,1,0
1,1,1,1,1,1,118,6,118,101,3,465,0,0,19,2,0,1,0,0,0,0,0,1879,705,0.999884156955191,0.000115843044823,1,3,0
1,0,1,1,0,1,79,0,79,44,0,104,0,0,24,2,0,2,0,0,0,0,0,12,4,0.867119399190697,0.132880600809304,1,2,0
1,1,1,1,1,1,17,2,17,29,1,189,0,0,18,2,0,2,0,0,0,0,0,5165,487,0.816621589529532,0.183378410470467,1,1,0
1,0,1,0,0,0,8,0,8,0,0,0,0,0,20,2,0,1,0,0,0,0,1,4509,81,0.493323730031993,0.506676269968008,0,0,0
1,0,1,1,0,1,16,0,16,155,0,357,0,0,19,2,0,1,0,0,0,0,0,276,113,0.994580919664962,0.005419080335045,1,1,0
1,0,1,1,0,1,7,0,7,23,0,83,0,0,18,2,0,1,0,0,0,0,0,357486,74801,0.343154540013262,0.656845459986738,1,2,0
1,1,1,1,1,1,11,2,11,31,1,139,0,0,30,2,0,1,0,0,0,0,0,3443,1981,0.694360204612268,0.305639795387725,1,2,0
1,0,1,1,1,1,15,0,15,51,4,194,0,3,21,2,0,1,0,0,0,0,0,18144,5727,0.840688378272412,0.159311621727584,1,3,0
1,0,1,1,1,1,7,0,7,18,1,456,0,0,18,2,0,1,0,0,0,0,0,2198,909,0.997549491169051,0.002450508830957,1,1,0
1,1,1,1,1,1,22,52,22,61,2,85,0,0,23,2,0,1,0,0,0,0,0,403,345,0.709663357856101,0.290336642143892,0,0,0
1,1,1,1,1,1,47,41,47,91,3,287,0,0,15,2,0,1,0,0,0,0,0,1371,639,0.978783930896572,0.021216069103435,1,3,0
1,1,1,1,1,1,55,2,55,150,12,455,0,0,16,2,0,1,0,0,0,0,0,316,52,0.999645883856549,0.000354116143446,1,3,0
1,1,1,1,0,1,14,21,14,50,0,188,0,0,19,2,0,1,0,0,0,0,0,807,351,0.831058341413567,0.168941658586442,1,5,0
1,1,1,1,1,1,22,2,22,212,1,207,0,0,17,2,0,1,0,0,0,0,0,1317,3547,0.977746185950466,0.022253814049543,0,0,0
1,1,1,1,1,1,21,1,21,54,1,180,0,0,19,2,0,1,0,0,0,0,0,11932,5075,0.836556073023965,0.163443926976029,1,1,0
1,0,1,1,0,1,19,0,19,36,0,220,0,0,16,2,0,1,0,0,0,0,0,337,224,0.875137854083245,0.124862145916748,0,0,0
1,0,1,1,0,1,6,0,6,1,0,27,0,0,17,2,0,1,0,0,0,0,0,255,4,0.511853051606033,0.488146948393973,1,1,0
1,0,1,1,0,1,11,0,11,21,0,246,0,0,15,2,0,1,0,0,0,0,0,6076,76,0.890554169968948,0.109445830031065,1,1,0
1,1,1,1,1,1,7,1,7,20,1,77,0,0,17,2,0,1,0,0,0,0,0,10981,3107,0.597092828296813,0.402907171703187,0,0,0
1,0,1,1,0,1,19,0,19,9,0,18,0,0,22,2,0,2,0,0,0,0,0,620432,149386,0.008491914919723,0.991508085080289,1,1,0
1,1,1,0,1,0,13,1,13,0,1,0,0,0,17,2,0,1,0,0,0,0,0,606,269,0.517335078506982,0.482664921493013,0,0,0
1,1,1,1,1,1,62,110,62,113,2,376,0,0,15,2,0,1,0,0,0,0,0,1793,56,0.997361687632725,0.002638312367267,1,2,0
1,0,1,1,0,1,6,0,6,1,0,27,0,0,20,2,0,2,0,0,0,0,0,64,4,0.50519175814155,0.494808241858447,1,1,0
1,0,1,1,0,1,29,0,29,112,0,422,0,0,18,2,0,1,0,0,0,0,0,1202,326,0.998125546664569,0.001874453335438,1,2,0
