Presence of JS,Presence of NS,Presence of external JS,Presence of internal JS,Presence of image,Presence of iframe,Presence of redirects,Presence of links,Number of JS,Number of NS,Number of external JS,Number of internal JS,Number of image,Nuber of iframes,Number of redirects,Number of links,Number of sms API call,Number of tel API call,Number of apk API call,Number of mms API call,Length of URL,Number of forward slash,Number of question marks,Number of dots,Number of hypens,Number of underscore,Number of equal signs,Number of ampersand,Number of semi-colon,Number of digits,World Traffic rank,Country Traffic rank,probability0,probability1,presence of form,No of form,Output
1,0,0,1,1,0,0,1,14,0,0,14,37,0,0,99,0,0,0,0,14,2,0,1,0,0,0,0,0,0,623,455,0.6760494922953146,0.3239505077046993,1,1,0
1,0,0,1,1,0,0,1,11,0,0,11,17,0,0,166,0,1,0,0,18,2,0,1,0,0,0,0,0,0,898,170,0.7495191048497905,0.250480895150201,1,2,0
1,0,0,1,1,1,0,1,17,0,0,17,124,1,0,505,0,0,0,0,14,2,0,1,0,0,0,0,0,0,71410,71788,0.9993930345314543,0.0006069654685559871,1,1,0
1,1,0,1,1,1,0,1,22,1,0,22,142,1,0,310,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1158,19,0.9866196420265303,0.013380357973456946,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,556,53,0.4694868696787729,0.5305131303212407,0,0,0
1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,15,2,0,1,0,0,0,0,0,0,3901,7289,0.4922558951518757,0.5077441048481347,1,1,0
1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,782,56,0.4806904780609506,0.5193095219390591,0,0,0
1,0,0,1,1,0,0,1,47,0,0,47,142,0,0,347,0,0,0,0,16,2,0,1,0,0,0,0,0,0,1148,11,0.9953858257747931,0.004614174225218941,1,3,0
1,1,0,1,1,1,0,1,26,1,0,26,59,3,0,133,0,0,0,0,17,2,0,1,0,0,0,0,0,0,2836,17,0.7852718837901976,0.2147281162097893,1,3,0
1,1,0,1,1,0,0,1,20,2,0,20,101,0,0,339,0,0,0,0,19,2,0,1,0,0,0,0,0,0,524,10,0.9869086117908881,0.013091388209119465,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,1,0,0,0,0,0,0,0,1090,0.4776024337638371,0.5223975662361624,0,0,0
1,1,0,1,1,1,0,1,16,3,0,16,7,2,0,16,0,0,0,0,18,2,0,1,0,0,0,0,0,0,2384,990,0.5442560782802628,0.4557439217197426,1,2,0
1,1,0,1,1,1,0,1,11,1,0,11,19,1,0,122,0,0,0,0,19,2,0,1,0,0,0,0,0,0,3042,413,0.6707036359350057,0.32929636406498086,0,0,0
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,17,2,0,1,0,0,0,0,0,0,367,338,0.48399003042169486,0.5160099695783008,0,0,0
1,1,0,1,1,1,1,1,20,3,0,20,99,2,1,384,0,0,0,0,21,2,0,2,0,0,0,0,0,0,8129,157,0.9943313780577223,0.005668621942282122,1,3,0
1,1,0,1,1,1,0,1,34,1,0,34,153,1,0,333,0,0,0,0,23,2,0,2,0,0,0,0,0,0,1096,24,0.9930957111758477,0.006904288824141765,0,0,0
1,0,0,1,1,0,0,1,4,0,0,4,6,0,0,22,0,0,0,0,20,2,0,1,0,0,0,0,0,1,1133,119,0.5012078158081371,0.4987921841918719,1,1,0
1,1,0,1,1,1,0,1,18,2,0,18,159,1,0,194,0,0,0,0,16,2,0,1,0,0,0,0,0,0,9642,21459,0.9434306827818116,0.05656931721820016,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,21,2,0,2,0,0,0,0,0,0,6438,8,0.5037332152877543,0.49626678471223773,1,1,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,26460,43,0.5126756908162037,0.48732430918379843,1,1,0
1,0,0,1,1,0,0,1,10,0,0,10,1,0,0,208,0,0,0,0,18,2,0,1,0,0,0,0,0,0,941,1201,0.8123374126906128,0.18766258730938157,1,1,0
1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,28,2,0,1,0,0,0,0,0,0,4922,1599,0.45917369223840854,0.5408263077615941,0,0,0
1,1,0,1,1,1,0,1,22,2,0,22,212,1,0,207,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1317,3547,0.977746185950466,0.022253814049542717,0,0,0
1,1,0,1,1,1,0,1,22,2,0,22,17,1,0,131,0,0,0,0,17,2,0,1,0,0,0,0,0,2,301434,7486,0.7105966538833582,0.2894033461166316,1,3,0
1,0,0,1,1,0,0,1,11,0,0,11,31,0,0,66,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1335,1053,0.6128077749145067,0.38719222508550755,1,2,0
1,0,0,1,1,0,0,1,4,0,0,4,12,0,0,2,0,0,0,0,23,2,0,1,0,0,0,0,0,0,3513,1768,0.4927799691578452,0.5072200308421552,0,0,0
1,1,0,1,1,1,0,1,25,1,0,25,36,1,0,170,0,0,0,0,16,2,0,1,0,0,0,0,0,0,700,416,0.8127284530126991,0.18727154698730802,1,1,0
1,0,0,1,1,0,0,1,15,0,0,15,14,0,0,251,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1439,329,0.8955385378558559,0.10446146214413118,1,4,0
1,0,0,1,1,0,0,1,25,0,0,25,180,0,0,245,0,0,0,0,16,2,0,1,0,0,0,0,0,0,0,113,0.9789313078011558,0.021068692198856157,1,1,0
1,0,0,1,1,1,0,1,17,0,0,17,5,1,0,5,0,0,0,0,24,2,0,1,1,0,0,0,0,0,3257121,0,0.0005568810524079491,0.9994431189475832,1,1,0
1,1,0,1,1,0,0,1,38,1,0,38,95,0,0,217,0,0,0,0,23,2,0,1,0,0,0,0,0,0,86256,732,0.9319506953831217,0.0680493046168842,1,2,0
1,0,0,1,1,1,0,1,10,0,0,10,8,4,0,5,0,0,0,0,24,2,0,1,0,0,0,0,0,0,22672,10503,0.5100752772534116,0.48992472274658455,1,1,0
1,0,0,1,1,0,0,1,11,0,0,11,7,0,0,110,0,0,0,0,19,2,0,1,0,0,0,0,0,0,721,78,0.6347760623972004,0.36522393760279825,0,0,0
1,1,0,1,1,0,0,1,2,1,0,2,23,0,0,24,0,0,0,0,15,2,0,1,0,0,0,0,0,0,5377,5331,0.5363172433087918,0.4636827566912145,0,0,0
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,18,2,0,1,0,0,0,0,0,0,705,123,0.47868691641409683,0.5213130835859009,1,1,0
1,1,0,1,1,0,0,1,24,4,0,24,14,0,0,123,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1985,1362,0.70298860405934,0.29701139594065856,1,1,0
1,1,0,1,1,0,0,1,46,1,0,46,56,0,0,1492,0,0,0,0,27,2,0,2,0,0,0,0,0,0,837,150,1.0,5.0396851870144927e-26,1,8,0
1,1,0,1,1,0,0,1,37,5,0,37,52,0,0,276,0,0,0,0,16,2,0,1,0,0,0,0,0,0,2658,240,0.9578489135296998,0.04215108647031356,1,1,0
1,0,0,1,1,0,0,1,12,0,0,12,8,0,0,121,0,0,0,0,23,2,0,1,0,0,0,0,0,0,1358,194,0.6495408547186454,0.35045914528134664,0,0,0
1,0,0,1,1,1,0,1,7,0,0,7,18,1,0,456,0,0,0,0,18,2,0,1,0,0,0,0,0,0,2198,909,0.9975494911690514,0.002450508830957441,1,1,0
1,0,0,1,1,1,0,1,53,0,0,53,70,1,0,295,0,0,0,0,18,2,0,1,0,0,0,0,0,0,3242,29,0.9786015684938574,0.021398431506149403,1,1,0
1,1,0,1,1,1,0,1,23,3,0,23,26,1,0,145,0,3,0,0,23,2,0,1,0,0,0,0,0,0,690,287,0.7457876828453841,0.25421231715460507,0,0,0
1,1,0,1,1,1,0,1,15,1,0,15,16,1,0,77,0,1,0,0,18,2,0,1,0,0,0,0,0,0,1193,339,0.6119022640877937,0.38809773591219515,1,2,0
1,1,0,1,1,0,0,1,7,1,0,7,35,0,0,190,0,0,0,0,17,2,0,1,0,0,0,0,0,0,2767,1422,0.8058166392673043,0.19418336073268222,1,1,0
1,1,0,1,1,0,0,1,14,1,0,14,17,0,0,96,0,0,0,0,23,2,0,1,0,0,0,0,0,0,1797,119,0.6260666695415936,0.3739333304584071,1,5,0
1,0,0,1,1,0,0,1,28,0,0,28,47,0,0,1463,0,0,0,0,20,2,0,2,0,0,0,0,0,0,1149,7,1.0,5.870731897782032e-25,1,2,0
1,1,0,1,1,1,0,1,8,1,0,8,85,1,0,655,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1418,88,0.9999953183353962,4.681664601617074e-06,1,1,0
1,0,0,1,1,0,0,1,6,0,0,6,44,0,0,118,0,0,0,0,16,2,0,1,0,0,0,0,0,0,1251,88,0.689546053551452,0.3104539464485343,1,1,0
1,1,0,1,1,0,0,1,29,5,0,29,96,0,0,275,0,0,0,0,20,2,0,2,1,0,0,0,0,0,5305,463,0.9651635633807693,0.03483643661924351,1,2,0
1,1,0,1,1,1,0,1,29,3,0,29,18,2,0,178,0,0,0,0,17,2,0,1,0,0,0,0,0,0,0,442,0.8168031672653745,0.1831968327346242,1,3,0
1,1,0,1,1,1,0,1,25,1,0,25,57,1,0,78,0,0,0,0,18,2,0,1,0,0,0,0,0,0,3017,198,0.7057369627174631,0.29426303728254594,1,3,0
1,0,0,1,1,0,0,1,9,0,0,9,58,0,0,500,0,0,0,0,17,2,0,1,0,0,0,0,0,0,4784,2047,0.9994065862966335,0.000593413703368663,1,2,0
1,0,0,1,0,0,0,1,13,0,0,13,0,0,0,2,0,0,0,0,30,2,0,1,0,0,0,0,0,0,1891,992,0.48676656517384365,0.5132334348261678,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,56,0,0,85,0,0,0,0,17,2,0,1,0,0,0,0,0,0,699,440,0.6582959003087925,0.34170409969121357,1,9,0
1,1,0,1,1,1,0,1,88,2,0,88,65,1,0,227,0,5,0,0,14,2,0,1,0,0,0,0,0,0,2204,24,0.9720260548119298,0.02797394518808388,1,6,0
1,0,0,1,1,0,0,1,19,0,0,19,2,0,0,30,0,0,0,0,27,2,0,1,1,0,0,0,0,0,785840,0,0.42763433225537273,0.5723656677446339,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1389,135,0.4739258587868614,0.526074141213143,0,0,0
1,0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,26,2,0,2,0,0,0,0,0,0,615,13,0.47595565661666156,0.5240443433833254,0,0,0
1,1,0,1,1,1,0,1,21,1,0,21,135,1,0,496,0,0,0,0,21,2,0,1,0,0,0,0,0,0,620,6,0.9997222334169109,0.00027776658308734505,1,1,0
1,1,0,1,1,0,0,1,11,1,0,11,8,0,0,155,0,0,0,0,14,2,0,1,0,0,0,0,0,0,533,469,0.7261464709742533,0.27385352902575194,0,0,0
1,0,0,1,1,0,0,1,23,0,0,23,6,0,0,220,0,0,0,0,28,2,0,1,0,0,0,0,0,2,2950,82,0.8467616720326662,0.15323832796733855,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,1,1,0,0,0,0,0,75201,320,0.4570823516294243,0.5429176483705647,0,0,0
1,1,0,1,1,0,0,1,2,1,0,2,23,0,0,24,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1445,1417,0.5248277901350793,0.4751722098649319,0,0,0
1,1,0,1,1,1,0,1,33,2,0,33,21,3,0,242,0,0,0,0,14,2,0,1,0,0,0,0,0,1,977,69,0.9143802327441213,0.08561976725586759,1,1,0
1,1,0,1,1,1,0,1,6,1,0,6,20,2,0,191,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1310,929,0.7860945492493464,0.21390545075065523,1,4,0
1,0,0,1,1,0,0,1,30,0,0,30,90,0,0,425,0,0,0,0,19,2,0,2,0,0,0,0,0,0,1009,17,0.9978332463054008,0.0021667536945916264,1,2,0
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,16,2,0,1,0,0,0,0,0,0,7994,28,0.4814176778536159,0.5185823221463881,0,0,0
1,1,0,1,1,1,0,1,49,28,0,49,61,1,0,88,0,0,0,0,23,2,0,1,0,0,0,0,0,0,1573,570,0.7924265311995187,0.20757346880048805,1,1,0
1,1,0,1,1,1,0,1,26,60,0,26,97,1,0,274,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1421,213,0.9639517569904785,0.0360482430095173,1,2,0
1,1,0,1,1,1,0,1,89,4,0,89,2,5,0,179,0,0,0,0,23,2,0,1,0,0,0,0,0,0,1365,87,0.9257724151967983,0.07422758480321164,0,0,0
1,1,0,1,1,1,0,1,20,1,0,20,57,1,0,170,0,0,0,0,21,2,0,2,0,0,0,0,0,0,95116,72529,0.6407873091331019,0.3592126908669091,0,0,0
1,0,0,1,1,0,0,1,9,0,0,9,9,0,0,109,0,0,0,0,13,2,0,1,0,0,0,0,0,0,0,0,0.6404285309331644,0.3595714690668239,1,1,0
1,1,0,1,1,1,0,1,16,3,0,16,82,1,0,215,0,0,0,0,18,2,0,2,0,0,0,0,0,0,2154,4,0.8989554989408209,0.10104450105918865,1,2,0
1,1,0,1,1,1,0,1,22,2,0,22,11,1,0,800,0,0,0,0,22,2,0,2,0,0,0,0,0,0,2028,25,0.9999999715932408,2.8406754226896756e-08,1,1,0
1,1,0,1,1,1,0,1,52,2,0,52,47,1,0,172,0,0,0,0,17,2,0,1,0,0,0,0,0,0,610,179,0.8813289500320112,0.11867104996798201,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22,2,0,1,0,0,0,0,0,0,100701,141715,0.01309544330511016,0.9869045566948973,0,0,0
1,1,0,1,0,0,0,1,4,1,0,4,0,0,0,1,0,0,0,0,23,2,0,1,0,0,0,0,0,0,999,371,0.475721922245743,0.5242780777542473,1,1,0
1,1,0,1,1,0,0,1,9,1,0,9,49,0,0,129,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1813,573,0.7166760265109354,0.2833239734890541,1,1,0
1,1,0,1,0,1,0,1,10,1,0,10,0,1,0,11,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1814,243,0.5110468478754074,0.48895315212459517,0,0,0
1,1,0,1,1,1,0,1,30,1,0,30,24,1,0,361,0,0,0,0,24,2,0,1,0,0,0,0,0,0,998,888,0.9857233488372568,0.014276651162753316,1,1,0
1,0,0,1,1,0,0,1,34,0,0,34,203,0,0,683,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2782,54,0.9999997133871672,2.866128329831648e-07,1,4,0
1,0,0,1,1,0,0,1,12,0,0,12,2,0,0,316,0,0,0,0,22,2,0,2,0,0,0,0,0,0,3,1,0.9542955149526917,0.045704485047317694,1,1,0
1,1,0,1,1,0,0,1,13,1,0,13,36,0,0,155,0,0,0,0,14,2,0,1,0,0,0,0,0,0,1232,18,0.7621841638102932,0.23781583618970412,0,0,0
1,1,0,1,1,1,0,1,11,1,0,11,17,2,0,152,0,1,0,0,15,2,0,1,0,0,0,0,0,0,1589,958,0.7293390384440154,0.2706609615559971,1,1,0
1,1,0,1,1,0,0,1,40,2,0,40,10,0,0,71,0,0,0,0,25,2,0,1,0,0,0,0,0,0,1094,317,0.6694939373290566,0.3305060626709377,0,0,0
1,1,0,1,1,0,0,1,25,149,0,25,300,0,0,477,0,0,0,0,27,2,0,1,0,0,0,0,0,0,1718,496,0.999966219018741,3.3780981247842574e-05,1,2,0
1,1,0,1,1,1,0,1,24,24,0,24,92,1,0,216,0,0,0,0,20,2,0,1,0,0,0,0,0,0,5821,6463,0.9190084869462969,0.0809915130537081,1,17,0
1,0,0,1,1,1,0,1,6,0,0,6,104,1,0,379,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1309,293,0.9930334291558983,0.00696657084409544,1,1,0
1,1,0,1,1,1,0,1,21,2,0,21,1,5,0,79,0,0,0,0,20,2,0,1,0,0,0,0,0,0,24459,17,0.6118229500113296,0.38817704998867975,1,1,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,28,0,0,0,0,17,2,0,1,0,0,0,0,0,0,5635,4,0.5126554081680192,0.4873445918319934,1,1,0
1,1,0,1,1,1,0,1,18,2,0,18,28,2,0,116,0,0,0,0,20,2,0,1,0,0,0,0,0,0,574,605,0.6915773273915418,0.3084226726084527,1,1,0
1,1,0,1,1,1,0,1,19,1,0,19,109,1,0,251,0,0,0,0,20,2,0,2,0,0,0,0,0,0,13687,280,0.9500624383523087,0.04993756164770247,1,1,0
1,1,0,1,1,0,0,1,18,51,0,18,79,0,0,467,0,1,0,0,18,2,0,1,0,0,0,0,0,0,1538,397,0.9989936519197647,0.0010063480802447239,1,5,0
1,1,0,1,1,0,0,1,17,15,0,17,33,0,0,64,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1629,346,0.621214710050796,0.37878528994921506,0,0,0
1,0,0,1,1,0,0,1,14,0,0,14,16,0,0,14,0,0,0,0,19,2,0,1,0,0,0,0,0,0,6829,311,0.5443577936991686,0.455642206300839,0,0,0
1,0,0,1,1,0,0,1,17,0,0,17,37,0,0,106,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1606,12117,0.6915634086143926,0.3084365913856116,0,0,0
1,1,0,1,1,1,0,1,21,2,0,21,16,1,0,85,0,0,0,0,15,2,0,1,0,0,0,0,0,0,4414,314,0.6480802110724131,0.3519197889275847,1,1,0
1,1,0,1,1,0,0,1,44,1,0,44,36,0,0,190,0,5,0,0,26,2,0,1,1,0,0,0,0,0,1600,26,0.8690338687564305,0.13096613124356163,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,159,0,0.464836564463509,0.5351634355364908,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,5,0,0,12,0,0,0,0,17,2,0,1,0,0,0,0,0,0,3369,522,0.5071520239276767,0.4928479760723369,1,1,0
1,0,0,1,1,0,0,1,18,0,0,18,44,0,0,438,0,0,0,0,21,2,0,1,0,0,0,0,0,0,525,167,0.9971629917946597,0.002837008205337004,1,1,0
1,1,0,1,1,0,0,1,12,1,0,12,103,0,0,119,0,0,0,0,22,2,0,1,0,0,0,0,0,0,2125,1903,0.7927465886127906,0.20725341138720746,0,0,0
1,1,0,1,1,1,0,1,47,41,0,47,91,3,0,287,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1371,639,0.9787839308965715,0.021216069103434616,1,3,0
1,1,0,1,1,0,1,1,37,1,0,37,120,0,1,1081,0,0,0,0,28,2,0,1,0,0,0,0,0,0,3292,62,1.0,1.3550767862715906e-14,1,1,0
1,1,0,1,1,0,0,1,28,2,0,28,48,0,0,182,0,0,0,0,22,2,0,1,0,0,0,0,0,0,2708,143,0.8414014942970338,0.1585985057029589,1,2,0
1,1,0,1,1,1,0,1,7,3,0,7,11,3,0,100,0,0,0,0,20,2,0,2,0,0,0,0,0,0,1499,136,0.61005530123922,0.38994469876076615,1,1,0
1,0,0,1,1,0,0,1,10,0,0,10,31,0,0,263,0,0,0,0,18,2,0,1,0,0,0,0,0,0,945,899,0.9143046188559973,0.08569538114400817,1,1,0
1,1,0,1,1,1,1,1,23,4,0,23,162,1,1,737,0,0,0,0,14,2,0,1,0,0,0,0,0,0,1432,45,0.9999999207028938,7.929710628102643e-08,1,4,0
1,1,0,1,1,0,0,1,21,1,0,21,53,0,0,238,0,0,0,0,19,2,0,1,0,0,0,0,0,0,4271,87,0.9093721250901131,0.09062787490987571,1,2,0
1,1,0,1,1,0,0,1,20,1,0,20,287,0,0,285,0,0,0,0,18,2,0,1,0,0,0,0,0,0,6937,952,0.9978068455845616,0.002193154415443627,1,3,0
1,1,0,1,1,1,0,1,15,1,0,15,30,2,0,304,0,0,0,0,17,2,0,1,0,0,0,0,0,0,1843,79,0.9560053299663799,0.04399467003362778,0,0,0
1,1,0,1,1,1,0,1,22,2,0,22,150,1,0,410,0,0,0,0,25,2,0,1,0,0,0,0,0,0,1098,920,0.9981284791061533,0.0018715208938415776,1,1,0
1,1,0,1,1,1,0,1,15,32,0,15,49,1,0,135,0,0,0,0,16,2,0,1,0,0,0,0,0,0,2529,1614,0.7544422398014157,0.2455577601985797,1,2,0
1,1,0,1,1,0,0,1,5,1,0,5,4,0,0,22,0,0,0,0,15,2,0,1,0,0,0,0,0,0,1237,50,0.5130575498460531,0.486942450153952,1,1,0
1,1,0,1,1,1,0,1,15,2,0,15,14,1,0,504,0,0,0,0,19,2,0,1,0,0,0,0,0,1,706,88,0.999323329135525,0.0006766708644775594,1,1,0
1,0,0,1,1,0,0,1,37,0,0,37,71,0,0,783,0,0,0,0,15,2,0,1,0,0,0,0,0,2,3812203,0,0.9990704691243777,0.0009295308756132592,1,3,0
1,1,0,1,1,0,0,1,20,17,0,20,36,0,0,81,0,0,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0.6625583949784324,0.3374416050215575,0,0,0
1,0,0,1,1,0,0,1,8,0,0,8,263,0,0,323,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1634,27,0.9978334140468005,0.0021665859532015354,0,0,0
1,1,0,1,1,0,0,1,3,1,0,3,1,0,0,14,0,0,0,0,21,2,0,1,0,0,0,0,0,0,1351,95,0.48532944572631537,0.514670554273688,1,1,0
1,0,0,1,1,0,0,1,40,0,0,40,56,0,0,147,0,0,0,0,21,2,0,1,0,0,0,0,0,0,388,400,0.8296475592113115,0.17035244078868034,1,2,0
1,0,0,1,1,1,0,1,7,0,0,7,166,1,0,380,0,4,0,0,20,2,0,1,0,0,0,0,0,0,379304,7187,0.9963579864473537,0.003642013552646743,1,9,0
1,1,0,1,1,1,0,1,29,3,0,29,62,4,0,218,0,0,0,0,21,2,0,1,0,0,0,0,0,0,150,12,0.901947964892976,0.09805203510701523,1,1,0
1,1,0,1,1,0,0,1,23,1,0,23,9,0,0,34,0,0,0,0,31,2,0,2,0,0,0,0,0,0,6006,4432,0.5546724882933146,0.44532751170668616,1,1,0
1,0,0,1,1,0,0,1,4,0,0,4,55,0,0,97,0,9,0,0,18,2,0,1,0,0,0,0,0,0,3217649,0,0.0012144587179312783,0.9987855412820607,1,5,0
1,1,0,1,1,0,0,1,36,2,0,36,136,0,0,678,0,0,0,0,19,2,0,2,0,0,0,0,0,0,1550,77,0.9999991922563958,8.077436146087901e-07,1,9,0
1,1,0,1,1,0,0,1,49,3,0,49,166,0,0,553,0,0,0,0,24,2,0,1,0,0,0,0,0,0,4826384,0,0.002188254285467251,0.9978117457145222,1,1,0
1,1,0,1,1,1,0,1,34,2,0,34,33,12,0,340,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1229,63,0.9815309340264794,0.01846906597350955,1,1,0
1,0,0,1,1,0,0,1,29,0,0,29,114,0,0,422,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1202,326,0.9981643945670282,0.0018356054329580884,1,2,0
1,1,0,1,1,0,0,1,13,1,0,13,1,0,0,16,0,0,0,0,26,2,0,1,0,0,0,0,0,0,935,157,0.5061375941942233,0.4938624058057893,1,1,0
1,1,0,1,1,1,0,1,23,3,0,23,67,1,0,283,0,0,0,0,14,2,0,1,0,0,0,0,0,0,553,133,0.9586906013287615,0.04130939867124488,1,1,0
1,1,0,1,0,1,0,1,15,1,0,15,0,1,0,46,0,0,0,0,22,2,0,1,0,0,0,0,0,0,1513,1398,0.5478098324910353,0.45219016750896196,1,2,0
1,1,0,1,1,0,0,1,12,1,0,12,25,0,0,140,0,0,0,0,19,2,0,1,0,0,0,0,0,0,5489,136,0.7122769128736188,0.2877230871263877,0,0,0
1,0,0,1,1,0,0,1,12,0,0,12,1,0,0,11,0,0,0,0,22,2,0,1,0,0,0,0,0,0,12314,8998,0.5156510009241149,0.48434899907587453,1,4,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,688821,38059,0.3525732812843652,0.6474267187156437,0,0,0
1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,14,2,0,1,0,0,0,0,0,0,1834,12,0.48553949371106386,0.5144605062889355,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,2911,175,0.47184549863461334,0.5281545013653802,0,0,0
1,1,0,1,1,0,0,1,16,1,0,16,8,0,0,113,0,0,0,0,26,2,0,1,1,0,0,0,0,0,693,278,0.6414145675266405,0.3585854324733725,1,11,0
1,1,0,1,1,1,0,1,14,2,0,14,43,1,0,142,0,0,0,0,22,2,0,1,0,0,0,0,0,0,847,1896,0.7407554052842714,0.25924459471572386,1,2,0
1,1,0,1,1,0,0,1,50,2,0,50,3,0,0,232,0,0,0,0,17,2,0,1,0,0,0,0,0,1,69829,1189,0.9172101740770793,0.08278982592290778,1,2,0
1,1,0,1,1,1,0,1,21,3,0,21,29,1,0,108,0,3,0,0,23,2,0,1,0,0,0,0,0,0,798,448,0.6835677684209366,0.3164322315790511,0,0,0
1,1,0,1,1,1,0,1,8,2,0,8,102,4,0,269,0,0,0,0,22,2,0,1,0,0,0,0,0,0,3972,1411,0.9516222562273305,0.04837774377266095,1,1,0
1,1,0,1,1,1,0,1,11,1,0,11,3,1,0,198,0,0,0,0,25,2,0,1,0,0,0,0,0,0,646,57,0.7860394751922939,0.21396052480771707,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,463,43,0.47167178111648805,0.5283282188835026,0,0,0
1,0,0,1,1,0,0,1,6,0,0,6,1,0,0,27,0,0,0,0,21,2,0,2,0,0,0,0,0,0,3468,11,0.5029443781085867,0.49705562189140967,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1,0,0,0,0,0,0,1864,646,0.4724115024091896,0.5275884975908226,0,0,0
1,1,0,1,1,1,0,1,10,2,0,10,14,2,0,99,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1887,702,0.6219663681911608,0.37803363180884003,1,2,0
1,1,0,1,1,0,0,1,14,2,0,14,36,0,0,126,0,0,0,0,21,2,0,1,0,0,0,0,0,0,93442,2511,0.7058167956721402,0.2941832043278608,0,0,0
1,0,0,1,1,0,0,1,4,0,0,4,2,0,0,1,0,0,0,0,19,2,0,1,0,0,0,0,0,0,7710036,0,2.755904692886397e-19,1.0,0,0,0
1,1,0,1,1,0,0,1,22,2,0,22,45,0,0,340,0,0,0,0,21,2,0,2,0,0,0,0,0,0,2196,239,0.9797200800274297,0.02027991997256451,1,1,0
1,1,0,1,1,1,0,1,56,4,0,56,134,1,0,401,0,0,0,0,20,2,0,1,0,0,0,0,0,0,230,17,0.9985075565542195,0.0014924434457883895,0,0,0
1,1,0,1,1,1,0,1,10,3,0,10,5,1,0,96,0,2,0,0,18,2,0,1,0,0,0,0,0,0,1765,1087,0.6108379460095364,0.38916205399047543,0,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,3,6240,85,0.47690681306068816,0.5230931869393183,0,0,0
1,0,0,1,1,0,0,1,14,0,0,14,38,0,0,124,0,0,0,0,20,2,0,2,0,0,0,0,0,1,3,1,0.7045614427038446,0.2954385572961564,1,1,0
1,0,0,1,1,0,0,1,5,0,0,5,2,0,0,34,0,0,0,0,24,2,0,1,0,0,0,0,0,0,2405,860,0.5008889586693238,0.4991110413306648,0,0,0
